note_id,fo_word,fo_sentence,na_word,na_sentence,na_note,fo_sentence_audio,fo_word_audio,tags
84886454895,"<b>langsam</b>, langsamer, am langsamsten",Könnten Sie bitte etwas <b><i>langsamer</i></b> sprechen?,încet/lent/treptat/rar,Puteți vă rog să vorbiți puțin mai rar?,,[sound:gtts-sent-7f02862a-07fb946c-271987d5-92733aa2-e6e27202.mp3],[sound:gtts-word-4ea60a06-5461e581-a5460d46-bd020788-8f649e53.mp3],ADJ
84886454896,"<b>laufen</b>, <span style=""color:#0DA6FF"">lief</span>, <span style=""color:#FF1D23"">ist</span> <span style=""color:#FFFB3D"">gelaufen</span>","Ich möchte nicht Auto fahren, ich möchte <b><i>laufen</i></b>.",a alerga/fugi/a merge [pe jos],"Nu vreau să merg cu mașina, vreau să merg pe jos.",,[sound:gtts-sent-16b40de7-1f2ead75-102fd5c1-10d2074f-c158b86f.mp3],[sound:gtts-word-c147d160-7b68f557-7cf5cec8-130b79dc-cb60f813.mp3],VERB
84886454897,"<b>laut</b>, lauter, am lautesten",Nicht so <b><i>laut</i></b>! Das Baby schläft.,zgomotos/tare/gălăgios,Nu așa de tare! Bebelușul doarme.,,[sound:gtts-sent-abbd16a9-134928e8-cb189b82-e1f6a3cf-f5ac3a43.mp3],[sound:gtts-word-974b824c-71e4e825-70c1e672-bda56c7c-c4f7515d.mp3],ADJ
84886454898,"<b>leben</b>, <span style=""color:#0DA6FF"">lebte</span>, hat <span style=""color:#FFFB3D"">gelebt</span>",Sie <b><i>lebt</i></b> bei ihrer Schwester.,a trăi/viețui,Ea trăiește la sora ei.,,[sound:gtts-sent-b38bf80a-f82c9973-a8723635-7bdb30a3-fdec1df0.mp3],[sound:gtts-word-c335f054-51e48dba-0f052598-de41b2f8-a7b7f09a.mp3],VERB
84886454899,"<b>leben</b>, <span style=""color:#0DA6FF"">lebte</span>, hat <span style=""color:#FFFB3D"">gelebt</span>",Ihre Eltern <b><i>leben</i></b> nicht mehr.,a trăi/viețui,Părinții ei nu mai trăiesc.,,[sound:gtts-sent-b6a97936-d79b0b59-43347f06-3c835cc1-e46ee7ee.mp3],[sound:gtts-word-c335f054-51e48dba-0f052598-de41b2f8-a7b7f09a.mp3],VERB
84886454900,"<span style=""color:#9FF527""><b>das</b></span> Leben, -s, -","Das <b><i><span style=""color:#9FF527"">Leben</span></i></b> in diesem Land ist teuer.","viață, trai",Traiul în această țară e scumpă.,,[sound:gtts-sent-a4dca49e-edda4035-295a6129-1d74c80e-af201849.mp3],[sound:gtts-word-9b510f27-f66a3937-b3abd65d-7402e4a4-8177dcab.mp3],NOUN
84886454901,"<span style=""color:#9FF527""><b>das</b></span> Lebensmittel, -","<b><i><span style=""color:#9FF527"">Lebensmittel</span></i></b> bekommen Sie im Supermarkt.",aliment/provizie,Poți lua alimente de la supermarket.,,[sound:gtts-sent-6420a8f4-fc4ce377-4a787f3e-833b333e-67d8ffcd.mp3],[sound:gtts-word-c832956d-6c683957-0c18c87c-6e735c08-302c28e1.mp3],NOUN
84886454902,<b>ledig</b>,● Sind Sie verheiratet?<br>■ Nein. <b><i>Ledig</i></b>.,necăsătorit,● Sunteți căsătorit?<br>■ Nu. Necăsătorit.,,[sound:gtts-sent-81a3286e-31818dde-951ac037-bfb17aa6-878d7d86.mp3],[sound:gtts-word-40ff169f-a1f6990f-3743867f-5ef77ac6-32de9598.mp3],ADJ
84886454903,"<b>legen</b>, <span style=""color:#0DA6FF"">legte</span>, hat <span style=""color:#FFFB3D"">gelegt</span>",<b><i>Legen</i></b> Sie das Buch auf den Tisch.,a pune/a culca [orizontal]/a așeza,Puneți cartea pe masă.,,[sound:gtts-sent-b5518a51-015f7009-1403c5ce-f0c94cf9-1b1ff92f.mp3],[sound:gtts-word-143f16fc-d367972e-225b1085-60591278-4c59d8ab.mp3],VERB
84886454904,"<span style=""color:#279FF5""><b>der</b></span> Lehrer, s, – / die Lehrerin, -nen","Unsere <b><i><span style=""color:#F5279F"">Deutschlehrerin</span></i></b> heißt Frau Müller.",profesor / profesoară,Pe profesoara noastră de germană o cheamă doamna Müller.,,[sound:gtts-sent-e83380bc-d1748abe-e3048613-1f7784a8-a74af0cf.mp3],[sound:gtts-word-52837096-c45acebc-2902e58d-ebb994a0-7af48de1.mp3],NOUN
84886454905,"<b>leicht</b>, leichter, am leichtesten",Der Koffer ist <b><i>leicht</i></b>.,ușor/facil/lejer,Valiza este ușoară.,,[sound:gtts-sent-3f7dd7b7-1a5a0efd-71e73f20-dd736dde-e461d653.mp3],[sound:gtts-word-8f006d60-6cc4b04c-16380964-9b8a503e-6307f412.mp3],ADJ
84886454906,"<b>leicht</b>, leichter, am leichtesten",Deutsch ist nicht <b><i>leicht</i></b>.,ușor/facil/lejer,Germana nu este ușoară.,,[sound:gtts-sent-53348f97-dfcbe40f-bf7fd9ae-bcf3e4aa-d805d7b6.mp3],[sound:gtts-word-8f006d60-6cc4b04c-16380964-9b8a503e-6307f412.mp3],ADJ
84886454907,<b>leider</b>,<b><i>Leider</i></b> kann ich nicht kommen. Ich muss zum Arzt.,din păcate,Din păcate nu pot veni. Trebuie să merg la doctor.,,[sound:gtts-sent-690dd25c-3b63a12b-03dd431e-15f343bf-14653794.mp3],[sound:gtts-word-b7bc00b1-949ef648-64dbd235-7528c77c-60550782.mp3],ADV
84886454908,<b>leise</b>,Seid <b><i>leise</i></b>. Die anderen schlafen schon.,calm/liniștit/încet/tăcut/silențios,Fii silențios. Ceilați dorm deja.,,[sound:gtts-sent-9cddbd80-a0b42d95-65f57e9f-e68485d1-31733af2.mp3],[sound:gtts-word-59390341-077eb30e-408892c7-0a27c165-0c8c2b36.mp3],ADJ
84886454909,"<b>lernen</b>, <span style=""color:#0DA6FF"">lernte</span>, hat <span style=""color:#FFFB3D"">gelernt</span>",Wie lange <b><i>lernen</i></b> Sie schon Deutsch?,a învăța,De cât timp înveți deja germana?,,[sound:gtts-sent-3ef24f8d-92fec2d3-19b6e5b4-dc309e60-247cceec.mp3],[sound:gtts-word-3bff08fe-83df5dec-9a004d19-a78af0ab-4f10d112.mp3],VERB
84886454910,"<b>lesen</b>, <span style=""color:#0DA6FF"">las</span>, hat <span style=""color:#FFFB3D"">gelesen</span><br><br><div><i>(sich+A, acc., von+D, über+A, für+A, als, wie)</i></div>",Ich <b><i>lese</i></b> ein Buch von García Márquez.,a citi,Citesc o carte de García Márquez.,,[sound:gtts-sent-4ddd8700-f89231b7-c37f382d-080770a2-80791b20.mp3],[sound:gtts-word-905f9bc5-c02026af-ad141fee-877ef7c0-91b2ecb8.mp3],VERB
84886454911,"<b>letzt</b>-, -, -",Morgen ist der <b><i>letzte</i></b> Kurstag.,ultim,Mâine este ultima zi de curs.,,[sound:gtts-sent-da5d304a-ce209755-4e620a2a-354ddfce-80133582.mp3],[sound:gtts-word-1b5241bf-be7def72-f8bf458b-93d385f5-27daa4cc.mp3],ADJ
84886454912,"<span style=""color:#F5279F""><b>die</b></span> Leute (pl.)","In der Disko sind viele <b><i><span style=""color:#F5279F"">Leute</span></i></b>.",oameni/lume,E multă lume la discotecă.,,[sound:gtts-sent-6131bb9a-121cab93-9a223334-cd73a407-dd39987b.mp3],[sound:gtts-word-3e8b6e0c-13cd07a6-061fa6c1-e915c184-58a9c330.mp3],NOUN
84886454913,"<span style=""color:#9FF527""><b>das</b></span> Licht, -(e)s, -er","Wo macht man hier <b><i><span style=""color:#9FF527"">das Licht</span></i></b> an?",lumină,De unde se aprinde aici lumina?,,[sound:gtts-sent-8d3f588d-5b2ec5e1-0e76693e-62436545-610717ba.mp3],[sound:gtts-word-200f02ee-61996d86-ff53c799-a2187b03-2ba7104b.mp3],NOUN
84886454914,"<b>lieb-</b>, lieber, am liebsten","<b><i>Liebe</i></b> Susanne, <b><i>lieber</i></b> Hans,",drag/amabil/drăguț,"Dragă Susanne, dragă Hans,",,[sound:gtts-sent-37f8b6ce-d3755dab-f79df98d-17cc887f-dcff087d.mp3],[sound:gtts-word-ba69f1f5-09a6e74a-28214cfc-429b888c-12fe3bd5.mp3],ADJ
84886454915,"<b>lieben</b>, <span style=""color:#0DA6FF"">liebte</span>, hat <span style=""color:#FFFB3D"">geliebt</span><br><br><div><br><i>acc., (sich+A, an+D)</i></div>",Ich <b><i>liebe</i></b> dich!,a iubi,Te iubesc!,,[sound:gtts-sent-fa1a4237-29930b99-1cf97b45-8cd6b61f-2996e8db.mp3],[sound:gtts-word-30cb3eaf-e81eef2b-bceafe94-cb19782e-87a2b3cf.mp3],VERB
84886454916,<b>lieber</b>,Sie fährt <b><i>lieber</i></b> mit der Bahn.,mai degrabă/mai bine,Ea mai degrabă ar merge cu trenul.,lieber + verb = a prefera să facă ceva.,[sound:gtts-sent-c1f48450-23b79aa4-382784e2-8c60d6dc-7f9abea3.mp3],[sound:gtts-word-c0dd6c0c-874dfb25-bc0f5db5-b3b143ad-29db3f53.mp3],ADV
84886454917,<b>Lieblings-</b>,"Mein <b><i>Lieblingsfilm</i></b> ist „Schwarze Augen"".",preferat/favorit,Filmul meu favorit este „Schwarze Augen”.,,[sound:gtts-sent-41f8b25e-3fa05b64-d58e1d45-44a910ca-2eac82eb.mp3],[sound:gtts-word-686d4410-b5ef418c-ac6f36cb-6d9af343-fe053564.mp3],PHRASE
84886454918,"<span style=""color:#9FF527""><b>das</b></span> Lied, -(e)s, -er","Welches ist dein <b><i><span style=""color:#9FF527"">Lieblingslied</span></i></b>?","cântec, piesă, lied",Care este cântectul tău favorit?,,[sound:gtts-sent-9a005bab-5b762fd4-85adc01d-53b0668a-6e6f7bd6.mp3],[sound:gtts-word-232adb60-a7d8909b-66fdd081-9b65f36d-c6058602.mp3],NOUN
84886454919,"<b>liegen</b>, <span style=""color:#0DA6FF"">lag</span>, hat <span style=""color:#FFFB3D"">gelegen</span><br><br><div><i>(dat., acc., auf+D, an+D, über+D, neben+D, hinter+D, nach+D, in+D, unter+D, vor+D, zwischen+D, bei+D)</i></div>",Um neun Uhr <b><i>liegt</i></b> Judith noch im Bett.,a sta [orizontal]/a sta culcat/a stat întins/a fi situat [oraș]/a se afla,La ora 9 Judith tot în pat stă întinsă.,,[sound:gtts-sent-b0971e8b-2c18bab5-e9be62c0-3a833dcd-946868bd.mp3],[sound:gtts-word-240990b0-a8331862-03657742-b065c016-31dbc3a6.mp3],VERB
84886454920,"<b>liegen</b>, <span style=""color:#0DA6FF"">lag</span>, hat <span style=""color:#FFFB3D"">gelegen</span><br><br><div><i>(dat., acc., auf+D, an+D, über+D, neben+D, hinter+D, nach+D, in+D, unter+D, vor+D, zwischen+D, bei+D)</i></div>",Frankfurt <b><i>liegt</i></b> am Main.,a sta [orizontal]/a sta culcat/a stat întins/a fi situat [oraș]/a se afla,Frankfurt se află pe Main.,,[sound:gtts-sent-a17050a6-4ac2615a-090a08e9-a74d73b3-3c5c97c4.mp3],[sound:gtts-word-240990b0-a8331862-03657742-b065c016-31dbc3a6.mp3],VERB
84886454921,<b>links</b>,Gehen Sie die nächste Straße <b><i>links</i></b>.,stânga,Duceți-vă pe următoarea stradă la stânga.,,[sound:gtts-sent-5e547fd3-44ca075e-4ef06c78-cec9884a-9c234b68.mp3],[sound:gtts-word-b630b851-af95d04a-45381503-31492056-e1f32cd4.mp3],ADV
84886454922,"<span style=""color:#279FF5""><b>der</b></span> Lkw, -(s) / der Lastkraftwagen, -","Dieser <b><i><span style=""color:#279FF5"">Lastkraftwagen</span></i></b> ist sehr groß.","tir, camion",Acest tir este foarte mare.,,[sound:gtts-sent-fc3b1c0b-91276953-3fe6eb65-54539d0c-e3bce953.mp3],[sound:gtts-word-539cfa46-3fd9f6cf-b36fcf0e-b0b5a458-3d21a381.mp3],NOUN
84886454923,"<b><span style=""color:#9FF527"">das</span> Lokal</b>, -s, -e","In unserer Straße gibt es ein neues <b><i><span style=""color:#9FF527"">Lokal</span></i></b>.",local [restaurant],Există un nou local pe strada noastră.,,[sound:gtts-sent-3a07f1ff-0197d984-5465bc46-0e36b92a-22bc4e89.mp3],[sound:gtts-word-f5eca7ba-236156f3-f3d9648e-72f48d0c-ab572315.mp3],NOUN
84886454924,"<span style=""color:#F5279F""><b>die</b></span> Lösung, -en","Die <b><i><span style=""color:#F5279F"">Lösung</span></i></b> ist ganz einfach.",soluție/rezolvare,Soluția este chiar simplă.,,[sound:gtts-sent-c2fdcbec-6be7b069-9a3d0fa0-7f7a07bc-0c9c1c2d.mp3],[sound:gtts-word-7db05e11-6cb3c0b0-7af94d47-4b9094b8-60787baf.mp3],NOUN
84886454925,"<b>lustig</b>, lustiger, am lustigsten",Frau Mertens ist <b><i>lustig</i></b>. Sie lacht immer.,amuzant/haios/nostim,Doamna Mertens e haioasă. Râde mereu.,,[sound:gtts-sent-2ea98c29-46abca4d-1b0355a4-6faf61e4-17059c15.mp3],[sound:gtts-word-48c68a29-dd32e0c6-462e5f8a-a4cf4f67-620316cb.mp3],ADJ
84886454926,"<b>machen</b>, <span style=""color:#0DA6FF"">machte</span>, hat <span style=""color:#FFFB3D"">gemacht</span><br><br><div><i>(sich+A, dat., acc., auf+A, an+A, aus+D, in+D, zu+D, in+A, bei+D)</i></div>",Was <b><i>machst</i></b> du heute Abend?,a face,Ce faci astă-seară?,,[sound:gtts-sent-11bfe8bd-6c46e922-c927439e-bdae93e6-a02a584c.mp3],[sound:gtts-word-215e6335-0e3a088b-cb2ff6ae-2819ecfe-25d9efc7.mp3],VERB
84886454927,"<b>machen</b>, <span style=""color:#0DA6FF"">machte</span>, hat <span style=""color:#FFFB3D"">gemacht</span><br><br><div><i>(sich+A, dat., acc., auf+A, an+A, aus+D, in+D, zu+D, in+A, bei+D)</i></div>",Ich muss jetzt das Essen <b><i>machen</i></b>.,a face,Trebuie să fac mâncarea acum.,,[sound:gtts-sent-77f13e92-7131727e-e2c50326-43b63a68-5e16da11.mp3],[sound:gtts-word-215e6335-0e3a088b-cb2ff6ae-2819ecfe-25d9efc7.mp3],VERB
84886454928,"<b>machen</b>, <span style=""color:#0DA6FF"">machte</span>, hat <span style=""color:#FFFB3D"">gemacht</span><br><br><div><i>(sich+A, dat., acc., auf+A, an+A, aus+D, in+D, zu+D, in+A, bei+D)</i></div>",Das <b><i>macht</i></b> 5 Euro 95.,a face,Asta face 5 euro 95.,,[sound:gtts-sent-3552295f-8ef19a42-9cf7766b-232c0645-02d19e29.mp3],[sound:gtts-word-215e6335-0e3a088b-cb2ff6ae-2819ecfe-25d9efc7.mp3],VERB
84886454929,"<b>machen</b>, <span style=""color:#0DA6FF"">machte</span>, hat <span style=""color:#FFFB3D"">gemacht</span><br><br><div><i>(sich+A, dat., acc., auf+A, an+A, aus+D, in+D, zu+D, in+A, bei+D)</i></div>",Das <b><i>macht</i></b> nichts.,face,Nu face nimic,,[sound:gtts-sent-cd373525-a402c717-5983c4f7-4baa724a-4afec241.mp3],[sound:gtts-word-215e6335-0e3a088b-cb2ff6ae-2819ecfe-25d9efc7.mp3],VERB
84886454930,"<span style=""color:#9FF527""><b>das</b></span> Mädchen, -s, –","Familie Kurz bekommt ein Baby. / Junge oder <b><i><span style=""color:#9FF527"">Mädchen</span></i></b>?","fată, fetiță, puștoaică, fătălău",Familia Kurz așteaptă un copil. / Băiat sau fată?,,[sound:gtts-sent-25897aa1-b239c7a8-2f16e59c-5529f50b-96bb79f7.mp3],[sound:gtts-word-4ffb0a18-0896cc2a-783e062c-2b7118a3-7566c7c5.mp3],NOUN
84886454931,<b>man</b>,Hier darf <b><i>man</i></b> nicht rauchen.,tu/omul (generic),Nu se poate fuma aici.,,[sound:gtts-sent-be0420f1-e76f1a71-4e02e96d-37197185-bde92967.mp3],[sound:gtts-word-81f33867-75479403-7b0341bd-376f87e5-74b29d7e.mp3],PRON
84886454932,"<b><span style=""color:#279FF5"">der</span> Mann</b>, (e)s,⸚er","Mein <b><i><span style=""color:#279FF5"">Mann</span></i></b> arbeitet bei der Polizei.","soț, bărbat",Soțul meu lucrează la Poliție.,,[sound:gtts-sent-b757450a-e9a3f5c7-063eb13f-e13ccac6-ab102c31.mp3],[sound:gtts-word-19adfa3d-6a79c308-c266d48a-4c53901c-7d70c70b.mp3],NOUN
84886454933,<b>männlich</b>,Kreuzen Sie bitte an: „weiblich“ oder „<b><i>männlich</i></b>“.,bărbătesc,"Vă rog, bifați: „feminin” sau „bărbătesc”",,[sound:gtts-sent-997b02ae-6b3a5145-430be193-63920958-40095fbc.mp3],[sound:gtts-word-62af605d-a3563259-032cce94-017b08fd-a1705bab.mp3],ADJ
84886454934,"<span style=""color:#F5279F""><b>die</b></span> Maschine, -n","Die <b><i><span style=""color:#F5279F"">Waschmaschine</span></i></b> ist günstig.",utilaj/mașină(rie),Mașina de spălat e ieftină.,,[sound:gtts-sent-739974c8-78a3dd0f-788305bf-25fa31af-69d3cf4f.mp3],[sound:gtts-word-ca0b66ed-f8842b35-66b3c6f5-44c50bb8-3cd7e812.mp3],NOUN
84886454935,"<b><span style=""color:#9FF527"">das</span> Meer</b>, -(e)s, -e","Wir machen Urlaub am <b><i><span style=""color:#9FF527"">Meer</span></i></b>.",marea,Ne facem concediul la mare.,,[sound:gtts-sent-c286ff3b-fb848047-ada9ac54-1ce92959-0e4d88e7.mp3],[sound:gtts-word-f4fd4139-ac9838a0-17b406e0-6e650d9b-d737858c.mp3],NOUN
84886454936,<b>mehr</b>,Dieses Auto kostet 1.000 Euro <b><i>mehr</i></b> als das andere.,mai/în plus/mai mult,Această mașină costă mai mult cu 1000 de euro decât cealaltă.,,[sound:gtts-sent-d4fffd68-15abb782-a9b85464-99095a76-c407c8d4.mp3],[sound:gtts-word-740e12f5-8fb675b7-31e034cb-c4b5f791-6c410a34.mp3],ADV
84886454937,<b>mein</b>,<b><i>Mein</i></b> Vater ist Arzt.,al meu,Tatăl meu e doctor.,,[sound:gtts-sent-fb79500d-3f246664-370b0cab-9915a630-59b2262b.mp3],[sound:gtts-word-f01f76fa-5528f420-9154fbbb-59d54b23-be6b302a.mp3],PRON
84886454938,<b>meist-</b>,Die <b><i>meisten</i></b> Norddeutschen sind sehr groß.,cel mai mult,Cei mai mulți germani de nord sunt înalți.,,[sound:gtts-sent-284a278d-870bba40-4cb2fd65-94c35c77-2125981a.mp3],[sound:gtts-word-891c20aa-65324215-709e94eb-b910181f-027606de.mp3],ADJ
84886454939,"<span style=""color:#279FF5""><b>der</b></span> Mensch, -en (sg. G, D, Acc + pl.)","Die <b><i><span style=""color:#279FF5"">Menschen</span></i></b> sind hier anders als bei uns.","om, persoană",Oamenii de aici sunt diferiți de ai noștri.,,[sound:gtts-sent-e757aac6-2ed41d95-e0c8075f-81a76110-31c22977.mp3],[sound:gtts-word-669099e0-5980e546-422c81a4-f4534b70-6f416590.mp3],NOUN
84886454940,"<b>mieten</b>, <span style=""color:#0DA6FF"">mietete</span>, hat <span style=""color:#FFFB3D"">gemietet</span>",Ich möchte ein Auto <b><i>mieten</i></b>.,a închiria/a lua în chirie,Aș dori să închiriez o mașină.,,[sound:gtts-sent-e5f80835-59469819-57b6ee2b-6669fceb-c6fe3d8c.mp3],[sound:gtts-word-fc417c6f-433dd959-163fbce3-82985e68-4f2ab225.mp3],VERB
84886454941,"<b><span style=""color:#F5279F"">die</span> Miete</b>","Die <b><i><span style=""color:#F5279F"">Miete</span></i></b> für diese Wohnung ist 600 Euro.",chirie,Chiria pentru acest apartament este 600 de euro.,,[sound:gtts-sent-e997d328-6c5b5fd8-e20a7d7c-71737dd9-d5f4a663.mp3],[sound:gtts-word-07ae9a13-d3f9e8e3-9bee2953-565b62ce-d7260308.mp3],NOUN
84886454942,"<span style=""color:#F5279F""><b>die</b></span> Milch","Die <b><i><span style=""color:#F5279F"">Milch</span></i></b> steht im Kühlschrank.",laptele,Laptele stă în frigider.,,[sound:gtts-sent-b8e339eb-dd0782d9-222d7594-2f71af86-b4968148.mp3],[sound:gtts-word-221ede51-517ddc7c-b448d6dc-8bfca47e-99d528b8.mp3],NOUN
84886454943,<b>mit</b>,Trinken Sie den Kaffee <b><i>mit</i></b> Milch?,cu,Doriți cafeaua cu lapte?,,[sound:gtts-sent-60b50144-40f7882f-80af565e-bb0204b5-39dddd3d.mp3],[sound:gtts-word-746eba5a-977e8f1b-be501ec6-11ccff11-cd234675.mp3],PREP
84886454944,"<b>mitbringen</b>, <span style=""color:#0DA6FF"">brachte mit</span>, hat <span style=""color:#FFFB3D"">mitgebracht</span><br><br><div><i>(mit+D, bei+D)</i></div>",Ich gehe einkaufen. Soll ich dir was <b><i>mitbringen</i></b>?,a aduce [cu sine],Mă duc la cumpărături. Să-ți aduc ceva?,,[sound:gtts-sent-7afb699c-63bdc300-4c57571f-4e51c275-451a52fe.mp3],[sound:gtts-word-577a2c45-3f3abd58-f3909d70-da2066b0-30c477f8.mp3],VERB
84886454945,"<b>mitkommen</b>, <span style=""color:#0DA6FF"">kam mit</span>, <span style=""color:#FF1D23"">ist</span> <span style=""color:#FFFB3D"">mitgekommen</span>",Ich gehe ins Kino. <b><i>Kommst</i></b> du <b><i>mit</i></b>?,a însoți/acompania,Merg la cinema. Vii cu mine?,,[sound:gtts-sent-6a6d3431-dc6258ec-cdefcbbb-b69a57dd-341f837c.mp3],[sound:gtts-word-e30dee4c-def128ae-4ae888e9-101343b8-be917eba.mp3],VERB
84886454946,"<b>mitmachen</b>, <span style=""color:#0DA6FF"">machte mit</span>, hat <span style=""color:#FFFB3D"">mitgemacht</span><br><br><div><i>(acc., an+D, bei+D)</i></div>",Warum <b><i>macht</i></b> ihr nicht <b><i>mit</i></b>?,a participa/a face|lua parte la,De ce nu vă alăturați nouă?,,[sound:gtts-sent-c60ffe38-b8820962-49eb3fd7-5b8aa972-cb9b431b.mp3],[sound:gtts-word-67f929c1-9d96e912-41804374-2203601e-122f189e.mp3],VERB
84886454947,"<b>mitnehmen</b>, <span style=""color:#0DA6FF"">nahm mit</span>, hat <span style=""color:#FFFB3D"">mitgenommen</span>",<b><i>Nehmen</i></b> wir meine Schwester ins Kino <b><i>mit</i></b>?,a lua cu,O luăm cu noi pe sora mea la cinema?,,[sound:gtts-sent-44403471-22f3e19c-6b12e63f-695314c1-9457d389.mp3],[sound:gtts-word-db60d9aa-f998c273-883e57a0-a3b9465c-a0b7ff22.mp3],VERB
84886454948,"<span style=""color:#F5279F""><b>die</b></span> Mitte,-n","Der Lehrer steht in <b><i><span style=""color:#F5279F"">der Mitte</span></i></b> des Klassenzimmers.",mijloc/jumătate/centru,Învățătorul stă în mijlocul sălii de clasă.,,[sound:gtts-sent-3d61cc1b-88e008eb-39865e68-5f9f0c29-ac94bcbf.mp3],[sound:gtts-word-3f5df6a8-b0ee041f-fb189259-aeb384b9-caf9d325.mp3],NOUN
84886454949,"<span style=""color:#9FF527""><b>das</b></span> Möbel, -","Sind <b><i><span style=""color:#9FF527"">die Möbel</span></i></b> neu?","mobilă, mobilier",Mobila este nouă?,,[sound:gtts-sent-e5aea640-eb78d179-ffede60a-48ef4d7b-4c87a11b.mp3],[sound:gtts-word-77dc6acf-e496bac2-6ce45375-f426a33e-d57bf754.mp3],NOUN
84886454950,möchten,Was <b><i>möchten</i></b> Sie trinken?,aș dori/aș prefera,Ce ați prefera să beți?,,[sound:gtts-sent-8d657825-d27795e6-7e4ca17d-8fb8ede8-0ebff60e.mp3],[sound:gtts-word-f354ecb6-67ece300-e06e880f-46fbffa5-5396e0f7.mp3],VERB
84886454951,"<b>mögen</b>, <span style=""color:#0DA6FF"">mochte</span>, hat <span style=""color:#FFFB3D"">gemocht</span>",<b><i>Magst</i></b> du Kaffee oder Tee?,a plăcea/dori/agrea/prefera,Preferi cafeaua sau ceaiul?,,[sound:gtts-sent-049ebbb9-d5d24049-88e829f2-33ce1cae-6365acb3.mp3],[sound:gtts-word-52537c2c-b4dbc0b1-ed511d4a-5e3caa81-7b6d7529.mp3],VERB
84886454952,"<b>möglich</b>, möglicher, am möglichsten",Mit dieser Fahrkarte ist die Fahrt ab 9 Uhr <b><i>möglich</i></b>.,posibil/cu putință,Cu acest bilet e posibil să călătorești de la ora 9.,,[sound:gtts-sent-03e89cfd-e2fec1b2-49fa1245-7876ab70-aa266e6a.mp3],[sound:gtts-word-c6a6fc12-a4d7698c-2319c7d5-bfccd0a8-f467a3e0.mp3],ADJ
84886454953,"<b><span style=""color:#279FF5"">der</span> Moment</b>, -(e)s, -e","<b><i><span style=""color:#279FF5"">Moment</span></i></b> mal bitte!","moment, clipă","Doar un moment, te rog!",,[sound:gtts-sent-a7c4e822-9205a082-9b3ef131-2b9f21fe-5613bc59.mp3],[sound:gtts-word-9fce0815-89e22bed-d3d9ce43-16fc26d3-cbfee6a1.mp3],NOUN
84886454954,"<span style=""color:#279FF5""><b>der</b></span> Moment","Einen <b><i><span style=""color:#279FF5"">Moment</span></i></b> bitte.","moment, clipă","Un moment, te rog.",,[sound:gtts-sent-d21c6537-78a67f7a-0e29ad66-0f442556-363260c2.mp3],[sound:gtts-word-9fce0815-89e22bed-d3d9ce43-16fc26d3-cbfee6a1.mp3],NOUN
84886454955,<b>morgen</b>,<b><i>Morgen</i></b> beginnt die Schule um 10 Uhr.,mâine,Mâine școala începe la ora 10.,,[sound:gtts-sent-d59eba68-c23525de-60e60f8f-92f86820-699c7e57.mp3],[sound:gtts-word-9011cd88-5f05beff-aed48093-3015f98a-d4052f94.mp3],ADV
84886454956,"<b>müde</b>, müder, am müdesten",Ich bin <b><i>müde</i></b>. Ich gehe schlafen.,obosit/istovit/epuizat,Sunt obosit. Mă duc la culcare.,,[sound:gtts-sent-ce84dc79-e1827641-65c12ab2-dd8602fd-1bc254b2.mp3],[sound:gtts-word-9e2d0122-12fa5ebc-beb1d92e-0510da01-4b758550.mp3],ADJ
84886454957,"<span style=""color:#279FF5""><b>der</b></span> Mund, -(e)s, ⸚er","Öffnen Sie <b><i><span style=""color:#279FF5"">den Mund</span></i></b>.",gură,Deschideți gura.,,[sound:gtts-sent-af1d1edd-67c55e9e-8c77bc90-f40a731d-4c7bbc06.mp3],[sound:gtts-word-a9d6a482-eaab9660-071c99c0-6990900a-63301809.mp3],NOUN
84886454958,"<b>müssen</b>, <span style=""color:#0DA6FF"">musste</span>, hat <span style=""color:#FFFB3D"">gemusst</span>",Ich <b><i>muss</i></b> jeden Tag von 8 Uhr bis 18 Uhr arbeiten.,a trebui,Trebuie în fiecare zi de la ora 8 la 18 să muncesc.,,[sound:gtts-sent-6ec627c1-6d0ae3c0-67e3f426-b1845e22-0b4e3670.mp3],[sound:gtts-word-1b8efec4-1b4025b1-cab017e1-f7cca3bb-df24d7f8.mp3],VERB
84886454959,"<span style=""color:#F5279F""><b>die</b></span> Mutter, Mütter","Frau Berghäuser ist <b><i><span style=""color:#F5279F"">die Mutter</span></i></b> von Michaela.",mamă,Doamna Berghäuser e mama Michaelei.,,[sound:gtts-sent-b282471a-5cf7ee5a-fc041af2-a3d3d9c2-4d3c80fb.mp3],[sound:gtts-word-51d10657-b2428bce-4b85649f-f4ad0009-5ea9a0d1.mp3],NOUN
84886454960,<b>nach</b>,Ich gehe jetzt <b><i>nach</i></b> Hause.,spre/după/către/la/în direcția,Mă duc spre casă acum.,,[sound:gtts-sent-534f1232-5e2ec540-12e256a4-17c19e70-0fcd1df6.mp3],[sound:gtts-word-30700904-8a54c4fb-1ecef138-429cc839-69c498bb.mp3],PREP
84886454961,<b>nach</b>,Ich fliege <b><i>nach</i></b> München.,spre/după/către/la/în direcția,Eu zbor spre München.,,[sound:gtts-sent-84834e18-1f791dd6-58e31590-c9ff0e16-6fade8c9.mp3],[sound:gtts-word-30700904-8a54c4fb-1ecef138-429cc839-69c498bb.mp3],PREP
